nohup: ignoring input
[DeDL/SDL] Epoch 465/1000, train MSE=0.5764
[DeDL/SDL] Epoch 466/1000, train MSE=0.5756
[DeDL/SDL] Epoch 467/1000, train MSE=0.5752
[DeDL/SDL] Epoch 468/1000, train MSE=0.5746
[DeDL/SDL] Epoch 469/1000, train MSE=0.5740
[DeDL/SDL] Epoch 470/1000, train MSE=0.5735
[DeDL/SDL] Epoch 471/1000, train MSE=0.5729
[DeDL/SDL] Epoch 472/1000, train MSE=0.5723
[DeDL/SDL] Epoch 473/1000, train MSE=0.5717
[DeDL/SDL] Epoch 474/1000, train MSE=0.5712
[DeDL/SDL] Epoch 475/1000, train MSE=0.5709
[DeDL/SDL] Epoch 476/1000, train MSE=0.5698
[DeDL/SDL] Epoch 477/1000, train MSE=0.5697
[DeDL/SDL] Epoch 478/1000, train MSE=0.5689
[DeDL/SDL] Epoch 479/1000, train MSE=0.5683
[DeDL/SDL] Epoch 480/1000, train MSE=0.5683
[DeDL/SDL] Epoch 481/1000, train MSE=0.5674
[DeDL/SDL] Epoch 482/1000, train MSE=0.5671
[DeDL/SDL] Epoch 483/1000, train MSE=0.5663
[DeDL/SDL] Epoch 484/1000, train MSE=0.5664
[DeDL/SDL] Epoch 485/1000, train MSE=0.5649
[DeDL/SDL] Epoch 486/1000, train MSE=0.5651
[DeDL/SDL] Epoch 487/1000, train MSE=0.5658
[DeDL/SDL] Epoch 488/1000, train MSE=0.5631
[DeDL/SDL] Epoch 489/1000, train MSE=0.5644
[DeDL/SDL] Epoch 490/1000, train MSE=0.5624
[DeDL/SDL] Epoch 491/1000, train MSE=0.5628
[DeDL/SDL] Epoch 492/1000, train MSE=0.5618
[DeDL/SDL] Epoch 493/1000, train MSE=0.5603
[DeDL/SDL] Epoch 494/1000, train MSE=0.5603
[DeDL/SDL] Epoch 495/1000, train MSE=0.5595
[DeDL/SDL] Epoch 496/1000, train MSE=0.5589
[DeDL/SDL] Epoch 497/1000, train MSE=0.5586
[DeDL/SDL] Epoch 498/1000, train MSE=0.5576
[DeDL/SDL] Epoch 499/1000, train MSE=0.5578
[DeDL/SDL] Epoch 500/1000, train MSE=0.5565
[DeDL/SDL] Epoch 501/1000, train MSE=0.5563
[DeDL/SDL] Epoch 502/1000, train MSE=0.5553
[DeDL/SDL] Epoch 503/1000, train MSE=0.5551
[DeDL/SDL] Epoch 504/1000, train MSE=0.5544
[DeDL/SDL] Epoch 505/1000, train MSE=0.5536
[DeDL/SDL] Epoch 506/1000, train MSE=0.5532
[DeDL/SDL] Epoch 507/1000, train MSE=0.5526
[DeDL/SDL] Epoch 508/1000, train MSE=0.5521
[DeDL/SDL] Epoch 509/1000, train MSE=0.5515
[DeDL/SDL] Epoch 510/1000, train MSE=0.5511
[DeDL/SDL] Epoch 511/1000, train MSE=0.5505
[DeDL/SDL] Epoch 512/1000, train MSE=0.5498
[DeDL/SDL] Epoch 513/1000, train MSE=0.5492
[DeDL/SDL] Epoch 514/1000, train MSE=0.5488
[DeDL/SDL] Epoch 515/1000, train MSE=0.5484
[DeDL/SDL] Epoch 516/1000, train MSE=0.5477
[DeDL/SDL] Epoch 517/1000, train MSE=0.5473
[DeDL/SDL] Epoch 518/1000, train MSE=0.5467
[DeDL/SDL] Epoch 519/1000, train MSE=0.5459
[DeDL/SDL] Epoch 520/1000, train MSE=0.5454
[DeDL/SDL] Epoch 521/1000, train MSE=0.5449
[DeDL/SDL] Epoch 522/1000, train MSE=0.5441
[DeDL/SDL] Epoch 523/1000, train MSE=0.5437
[DeDL/SDL] Epoch 524/1000, train MSE=0.5431
[DeDL/SDL] Epoch 525/1000, train MSE=0.5426
[DeDL/SDL] Epoch 526/1000, train MSE=0.5416
[DeDL/SDL] Epoch 527/1000, train MSE=0.5413
[DeDL/SDL] Epoch 528/1000, train MSE=0.5406
[DeDL/SDL] Epoch 529/1000, train MSE=0.5403
[DeDL/SDL] Epoch 530/1000, train MSE=0.5392
[DeDL/SDL] Epoch 531/1000, train MSE=0.5388
[DeDL/SDL] Epoch 532/1000, train MSE=0.5381
[DeDL/SDL] Epoch 533/1000, train MSE=0.5376
[DeDL/SDL] Epoch 534/1000, train MSE=0.5371
[DeDL/SDL] Epoch 535/1000, train MSE=0.5370
[DeDL/SDL] Epoch 536/1000, train MSE=0.5367
[DeDL/SDL] Epoch 537/1000, train MSE=0.5369
[DeDL/SDL] Epoch 538/1000, train MSE=0.5360
[DeDL/SDL] Epoch 539/1000, train MSE=0.5346
[DeDL/SDL] Epoch 540/1000, train MSE=0.5337
[DeDL/SDL] Epoch 541/1000, train MSE=0.5333
[DeDL/SDL] Epoch 542/1000, train MSE=0.5325
[DeDL/SDL] Epoch 543/1000, train MSE=0.5328
[DeDL/SDL] Epoch 544/1000, train MSE=0.5314
[DeDL/SDL] Epoch 545/1000, train MSE=0.5310
[DeDL/SDL] Epoch 546/1000, train MSE=0.5307
[DeDL/SDL] Epoch 547/1000, train MSE=0.5296
[DeDL/SDL] Epoch 548/1000, train MSE=0.5293
[DeDL/SDL] Epoch 549/1000, train MSE=0.5281
[DeDL/SDL] Epoch 550/1000, train MSE=0.5276
[DeDL/SDL] Epoch 551/1000, train MSE=0.5269
[DeDL/SDL] Epoch 552/1000, train MSE=0.5262
[DeDL/SDL] Epoch 553/1000, train MSE=0.5258
[DeDL/SDL] Epoch 554/1000, train MSE=0.5254
[DeDL/SDL] Epoch 555/1000, train MSE=0.5248
[DeDL/SDL] Epoch 556/1000, train MSE=0.5239
[DeDL/SDL] Epoch 557/1000, train MSE=0.5238
[DeDL/SDL] Epoch 558/1000, train MSE=0.5227
[DeDL/SDL] Epoch 559/1000, train MSE=0.5227
[DeDL/SDL] Epoch 560/1000, train MSE=0.5216
[DeDL/SDL] Epoch 561/1000, train MSE=0.5209
[DeDL/SDL] Epoch 562/1000, train MSE=0.5206
[DeDL/SDL] Epoch 563/1000, train MSE=0.5196
[DeDL/SDL] Epoch 564/1000, train MSE=0.5194
[DeDL/SDL] Epoch 565/1000, train MSE=0.5186
[DeDL/SDL] Epoch 566/1000, train MSE=0.5187
[DeDL/SDL] Epoch 567/1000, train MSE=0.5174
[DeDL/SDL] Epoch 568/1000, train MSE=0.5173
[DeDL/SDL] Epoch 569/1000, train MSE=0.5166
[DeDL/SDL] Epoch 570/1000, train MSE=0.5160
[DeDL/SDL] Epoch 571/1000, train MSE=0.5150
[DeDL/SDL] Epoch 572/1000, train MSE=0.5149
[DeDL/SDL] Epoch 573/1000, train MSE=0.5139
[DeDL/SDL] Epoch 574/1000, train MSE=0.5137
[DeDL/SDL] Epoch 575/1000, train MSE=0.5131
[DeDL/SDL] Epoch 576/1000, train MSE=0.5141
[DeDL/SDL] Epoch 577/1000, train MSE=0.5128
[DeDL/SDL] Epoch 578/1000, train MSE=0.5114
[DeDL/SDL] Epoch 579/1000, train MSE=0.5113
[DeDL/SDL] Epoch 580/1000, train MSE=0.5102
[DeDL/SDL] Epoch 581/1000, train MSE=0.5095
[DeDL/SDL] Epoch 582/1000, train MSE=0.5093
[DeDL/SDL] Epoch 583/1000, train MSE=0.5080
[DeDL/SDL] Epoch 584/1000, train MSE=0.5075
[DeDL/SDL] Epoch 585/1000, train MSE=0.5070
[DeDL/SDL] Epoch 586/1000, train MSE=0.5065
[DeDL/SDL] Epoch 587/1000, train MSE=0.5066
[DeDL/SDL] Epoch 588/1000, train MSE=0.5059
[DeDL/SDL] Epoch 589/1000, train MSE=0.5052
[DeDL/SDL] Epoch 590/1000, train MSE=0.5045
[DeDL/SDL] Epoch 591/1000, train MSE=0.5043
[DeDL/SDL] Epoch 592/1000, train MSE=0.5030
[DeDL/SDL] Epoch 593/1000, train MSE=0.5028
[DeDL/SDL] Epoch 594/1000, train MSE=0.5021
[DeDL/SDL] Epoch 595/1000, train MSE=0.5018
[DeDL/SDL] Epoch 596/1000, train MSE=0.5020
[DeDL/SDL] Epoch 597/1000, train MSE=0.5023
[DeDL/SDL] Epoch 598/1000, train MSE=0.4995
[DeDL/SDL] Epoch 599/1000, train MSE=0.4994
[DeDL/SDL] Epoch 600/1000, train MSE=0.4989
[DeDL/SDL] Epoch 601/1000, train MSE=0.4984
[DeDL/SDL] Epoch 602/1000, train MSE=0.4976
[DeDL/SDL] Epoch 603/1000, train MSE=0.4969
[DeDL/SDL] Epoch 604/1000, train MSE=0.4965
[DeDL/SDL] Epoch 605/1000, train MSE=0.4958
[DeDL/SDL] Epoch 606/1000, train MSE=0.4955
[DeDL/SDL] Epoch 607/1000, train MSE=0.4949
[DeDL/SDL] Epoch 608/1000, train MSE=0.4949
[DeDL/SDL] Epoch 609/1000, train MSE=0.4942
[DeDL/SDL] Epoch 610/1000, train MSE=0.4936
[DeDL/SDL] Epoch 611/1000, train MSE=0.4925
[DeDL/SDL] Epoch 612/1000, train MSE=0.4921
[DeDL/SDL] Epoch 613/1000, train MSE=0.4919
[DeDL/SDL] Epoch 614/1000, train MSE=0.4912
[DeDL/SDL] Epoch 615/1000, train MSE=0.4916
[DeDL/SDL] Epoch 616/1000, train MSE=0.4896
[DeDL/SDL] Epoch 617/1000, train MSE=0.4899
[DeDL/SDL] Epoch 618/1000, train MSE=0.4893
[DeDL/SDL] Epoch 619/1000, train MSE=0.4884
[DeDL/SDL] Epoch 620/1000, train MSE=0.4881
[DeDL/SDL] Epoch 621/1000, train MSE=0.4874
[DeDL/SDL] Epoch 622/1000, train MSE=0.4871
[DeDL/SDL] Epoch 623/1000, train MSE=0.4863
[DeDL/SDL] Epoch 624/1000, train MSE=0.4873
[DeDL/SDL] Epoch 625/1000, train MSE=0.4871
[DeDL/SDL] Epoch 626/1000, train MSE=0.4857
[DeDL/SDL] Epoch 627/1000, train MSE=0.4853
[DeDL/SDL] Epoch 628/1000, train MSE=0.4843
[DeDL/SDL] Epoch 629/1000, train MSE=0.4839
[DeDL/SDL] Epoch 630/1000, train MSE=0.4841
[DeDL/SDL] Epoch 631/1000, train MSE=0.4825
[DeDL/SDL] Epoch 632/1000, train MSE=0.4834
[DeDL/SDL] Epoch 633/1000, train MSE=0.4821
[DeDL/SDL] Epoch 634/1000, train MSE=0.4811
[DeDL/SDL] Epoch 635/1000, train MSE=0.4806
[DeDL/SDL] Epoch 636/1000, train MSE=0.4803
[DeDL/SDL] Epoch 637/1000, train MSE=0.4798
[DeDL/SDL] Epoch 638/1000, train MSE=0.4795
[DeDL/SDL] Epoch 639/1000, train MSE=0.4792
[DeDL/SDL] Epoch 640/1000, train MSE=0.4787
[DeDL/SDL] Epoch 641/1000, train MSE=0.4786
[DeDL/SDL] Epoch 642/1000, train MSE=0.4773
[DeDL/SDL] Epoch 643/1000, train MSE=0.4768
[DeDL/SDL] Epoch 644/1000, train MSE=0.4763
[DeDL/SDL] Epoch 645/1000, train MSE=0.4760
[DeDL/SDL] Epoch 646/1000, train MSE=0.4757
[DeDL/SDL] Epoch 647/1000, train MSE=0.4768
[DeDL/SDL] Epoch 648/1000, train MSE=0.4749
[DeDL/SDL] Epoch 649/1000, train MSE=0.4743
[DeDL/SDL] Epoch 650/1000, train MSE=0.4749
[DeDL/SDL] Epoch 651/1000, train MSE=0.4733
[DeDL/SDL] Epoch 652/1000, train MSE=0.4737
[DeDL/SDL] Epoch 653/1000, train MSE=0.4727
[DeDL/SDL] Epoch 654/1000, train MSE=0.4723
[DeDL/SDL] Epoch 655/1000, train MSE=0.4718
[DeDL/SDL] Epoch 656/1000, train MSE=0.4712
[DeDL/SDL] Epoch 657/1000, train MSE=0.4715
[DeDL/SDL] Epoch 658/1000, train MSE=0.4703
[DeDL/SDL] Epoch 659/1000, train MSE=0.4710
[DeDL/SDL] Epoch 660/1000, train MSE=0.4704
[DeDL/SDL] Epoch 661/1000, train MSE=0.4697
[DeDL/SDL] Epoch 662/1000, train MSE=0.4693
[DeDL/SDL] Epoch 663/1000, train MSE=0.4708
[DeDL/SDL] Epoch 664/1000, train MSE=0.4682
[DeDL/SDL] Epoch 665/1000, train MSE=0.4687
[DeDL/SDL] Epoch 666/1000, train MSE=0.4680
[DeDL/SDL] Epoch 667/1000, train MSE=0.4666
[DeDL/SDL] Epoch 668/1000, train MSE=0.4664
[DeDL/SDL] Epoch 669/1000, train MSE=0.4670
[DeDL/SDL] Epoch 670/1000, train MSE=0.4670
[DeDL/SDL] Epoch 671/1000, train MSE=0.4664
[DeDL/SDL] Epoch 672/1000, train MSE=0.4646
[DeDL/SDL] Epoch 673/1000, train MSE=0.4652
[DeDL/SDL] Epoch 674/1000, train MSE=0.4633
[DeDL/SDL] Epoch 675/1000, train MSE=0.4645
[DeDL/SDL] Epoch 676/1000, train MSE=0.4640
[DeDL/SDL] Epoch 677/1000, train MSE=0.4648
[DeDL/SDL] Epoch 678/1000, train MSE=0.4629
[DeDL/SDL] Epoch 679/1000, train MSE=0.4625
[DeDL/SDL] Epoch 680/1000, train MSE=0.4620
[DeDL/SDL] Epoch 681/1000, train MSE=0.4619
[DeDL/SDL] Epoch 682/1000, train MSE=0.4609
[DeDL/SDL] Epoch 683/1000, train MSE=0.4624
[DeDL/SDL] Epoch 684/1000, train MSE=0.4606
[DeDL/SDL] Epoch 685/1000, train MSE=0.4599
[DeDL/SDL] Epoch 686/1000, train MSE=0.4590
[DeDL/SDL] Epoch 687/1000, train MSE=0.4590
[DeDL/SDL] Epoch 688/1000, train MSE=0.4583
[DeDL/SDL] Epoch 689/1000, train MSE=0.4575
[DeDL/SDL] Epoch 690/1000, train MSE=0.4575
[DeDL/SDL] Epoch 691/1000, train MSE=0.4566
[DeDL/SDL] Epoch 692/1000, train MSE=0.4560
[DeDL/SDL] Epoch 693/1000, train MSE=0.4563
[DeDL/SDL] Epoch 694/1000, train MSE=0.4564
[DeDL/SDL] Epoch 695/1000, train MSE=0.4549
[DeDL/SDL] Epoch 696/1000, train MSE=0.4554
[DeDL/SDL] Epoch 697/1000, train MSE=0.4540
[DeDL/SDL] Epoch 698/1000, train MSE=0.4535
[DeDL/SDL] Epoch 699/1000, train MSE=0.4522
[DeDL/SDL] Epoch 700/1000, train MSE=0.4526
[DeDL/SDL] Epoch 701/1000, train MSE=0.4512
[DeDL/SDL] Epoch 702/1000, train MSE=0.4504
[DeDL/SDL] Epoch 703/1000, train MSE=0.4499
[DeDL/SDL] Epoch 704/1000, train MSE=0.4492
[DeDL/SDL] Epoch 705/1000, train MSE=0.4477
[DeDL/SDL] Epoch 706/1000, train MSE=0.4472
[DeDL/SDL] Epoch 707/1000, train MSE=0.4461
[DeDL/SDL] Epoch 708/1000, train MSE=0.4447
[DeDL/SDL] Epoch 709/1000, train MSE=0.4436
[DeDL/SDL] Epoch 710/1000, train MSE=0.4420
[DeDL/SDL] Epoch 711/1000, train MSE=0.4418
[DeDL/SDL] Epoch 712/1000, train MSE=0.4397
[DeDL/SDL] Epoch 713/1000, train MSE=0.4379
[DeDL/SDL] Epoch 714/1000, train MSE=0.4372
[DeDL/SDL] Epoch 715/1000, train MSE=0.4348
[DeDL/SDL] Epoch 716/1000, train MSE=0.4346
[DeDL/SDL] Epoch 717/1000, train MSE=0.4351
[DeDL/SDL] Epoch 718/1000, train MSE=0.4323
[DeDL/SDL] Epoch 719/1000, train MSE=0.4307
[DeDL/SDL] Epoch 720/1000, train MSE=0.4297
[DeDL/SDL] Epoch 721/1000, train MSE=0.4294
[DeDL/SDL] Epoch 722/1000, train MSE=0.4273
[DeDL/SDL] Epoch 723/1000, train MSE=0.4270
[DeDL/SDL] Epoch 724/1000, train MSE=0.4261
[DeDL/SDL] Epoch 725/1000, train MSE=0.4272
[DeDL/SDL] Epoch 726/1000, train MSE=0.4260
[DeDL/SDL] Epoch 727/1000, train MSE=0.4258
[DeDL/SDL] Epoch 728/1000, train MSE=0.4262
[DeDL/SDL] Epoch 729/1000, train MSE=0.4232
[DeDL/SDL] Epoch 730/1000, train MSE=0.4236
[DeDL/SDL] Epoch 731/1000, train MSE=0.4247
[DeDL/SDL] Epoch 732/1000, train MSE=0.4216
[DeDL/SDL] Epoch 733/1000, train MSE=0.4224
[DeDL/SDL] Epoch 734/1000, train MSE=0.4232
[DeDL/SDL] Epoch 735/1000, train MSE=0.4216
[DeDL/SDL] Epoch 736/1000, train MSE=0.4212
[DeDL/SDL] Epoch 737/1000, train MSE=0.4208
[DeDL/SDL] Epoch 738/1000, train MSE=0.4196
[DeDL/SDL] Epoch 739/1000, train MSE=0.4215
[DeDL/SDL] Epoch 740/1000, train MSE=0.4194
[DeDL/SDL] Epoch 741/1000, train MSE=0.4188
[DeDL/SDL] Epoch 742/1000, train MSE=0.4168
[DeDL/SDL] Epoch 743/1000, train MSE=0.4173
[DeDL/SDL] Epoch 744/1000, train MSE=0.4177
[DeDL/SDL] Epoch 745/1000, train MSE=0.4173
[DeDL/SDL] Epoch 746/1000, train MSE=0.4189
[DeDL/SDL] Epoch 747/1000, train MSE=0.4145
[DeDL/SDL] Epoch 748/1000, train MSE=0.4180
[DeDL/SDL] Epoch 749/1000, train MSE=0.4160
[DeDL/SDL] Epoch 750/1000, train MSE=0.4147
[DeDL/SDL] Epoch 751/1000, train MSE=0.4134
[DeDL/SDL] Epoch 752/1000, train MSE=0.4141
[DeDL/SDL] Epoch 753/1000, train MSE=0.4126
[DeDL/SDL] Epoch 754/1000, train MSE=0.4117
[DeDL/SDL] Epoch 755/1000, train MSE=0.4119
[DeDL/SDL] Epoch 756/1000, train MSE=0.4109
[DeDL/SDL] Epoch 757/1000, train MSE=0.4108
[DeDL/SDL] Epoch 758/1000, train MSE=0.4109
[DeDL/SDL] Epoch 759/1000, train MSE=0.4104
[DeDL/SDL] Epoch 760/1000, train MSE=0.4107
[DeDL/SDL] Epoch 761/1000, train MSE=0.4101
[DeDL/SDL] Epoch 762/1000, train MSE=0.4107
[DeDL/SDL] Epoch 763/1000, train MSE=0.4108
[DeDL/SDL] Epoch 764/1000, train MSE=0.4119
[DeDL/SDL] Epoch 765/1000, train MSE=0.4080
[DeDL/SDL] Epoch 766/1000, train MSE=0.4090
[DeDL/SDL] Epoch 767/1000, train MSE=0.4074
[DeDL/SDL] Epoch 768/1000, train MSE=0.4062
[DeDL/SDL] Epoch 769/1000, train MSE=0.4106
[DeDL/SDL] Epoch 770/1000, train MSE=0.4105
[DeDL/SDL] Epoch 771/1000, train MSE=0.4081
[DeDL/SDL] Epoch 772/1000, train MSE=0.4066
[DeDL/SDL] Epoch 773/1000, train MSE=0.4100
[DeDL/SDL] Epoch 774/1000, train MSE=0.4065
[DeDL/SDL] Epoch 775/1000, train MSE=0.4043
[DeDL/SDL] Epoch 776/1000, train MSE=0.4048
[DeDL/SDL] Epoch 777/1000, train MSE=0.4036
[DeDL/SDL] Epoch 778/1000, train MSE=0.4028
[DeDL/SDL] Epoch 779/1000, train MSE=0.4051
[DeDL/SDL] Epoch 780/1000, train MSE=0.4074
[DeDL/SDL] Epoch 781/1000, train MSE=0.4055
[DeDL/SDL] Epoch 782/1000, train MSE=0.4044
[DeDL/SDL] Epoch 783/1000, train MSE=0.4024
[DeDL/SDL] Epoch 784/1000, train MSE=0.4015
[DeDL/SDL] Epoch 785/1000, train MSE=0.4013
[DeDL/SDL] Epoch 786/1000, train MSE=0.4001
[DeDL/SDL] Epoch 787/1000, train MSE=0.3998
[DeDL/SDL] Epoch 788/1000, train MSE=0.3995
[DeDL/SDL] Epoch 789/1000, train MSE=0.3988
[DeDL/SDL] Epoch 790/1000, train MSE=0.3989
[DeDL/SDL] Epoch 791/1000, train MSE=0.3986
[DeDL/SDL] Epoch 792/1000, train MSE=0.3981
[DeDL/SDL] Epoch 793/1000, train MSE=0.3981
[DeDL/SDL] Epoch 794/1000, train MSE=0.3980
[DeDL/SDL] Epoch 795/1000, train MSE=0.3981
[DeDL/SDL] Epoch 796/1000, train MSE=0.3973
[DeDL/SDL] Epoch 797/1000, train MSE=0.3966
[DeDL/SDL] Epoch 798/1000, train MSE=0.3967
[DeDL/SDL] Epoch 799/1000, train MSE=0.3964
[DeDL/SDL] Epoch 800/1000, train MSE=0.3952
[DeDL/SDL] Epoch 801/1000, train MSE=0.3944
[DeDL/SDL] Epoch 802/1000, train MSE=0.3947
[DeDL/SDL] Epoch 803/1000, train MSE=0.3944
[DeDL/SDL] Epoch 804/1000, train MSE=0.3947
[DeDL/SDL] Epoch 805/1000, train MSE=0.3936
[DeDL/SDL] Epoch 806/1000, train MSE=0.3929
[DeDL/SDL] Epoch 807/1000, train MSE=0.3926
[DeDL/SDL] Epoch 808/1000, train MSE=0.3934
[DeDL/SDL] Epoch 809/1000, train MSE=0.3930
[DeDL/SDL] Epoch 810/1000, train MSE=0.3944
[DeDL/SDL] Epoch 811/1000, train MSE=0.3913
[DeDL/SDL] Epoch 812/1000, train MSE=0.3922
[DeDL/SDL] Epoch 813/1000, train MSE=0.3917
[DeDL/SDL] Epoch 814/1000, train MSE=0.3931
[DeDL/SDL] Epoch 815/1000, train MSE=0.3921
[DeDL/SDL] Epoch 816/1000, train MSE=0.3920
[DeDL/SDL] Epoch 817/1000, train MSE=0.3913
[DeDL/SDL] Epoch 818/1000, train MSE=0.3908
[DeDL/SDL] Epoch 819/1000, train MSE=0.3907
[DeDL/SDL] Epoch 820/1000, train MSE=0.3875
[DeDL/SDL] Epoch 821/1000, train MSE=0.3867
[DeDL/SDL] Epoch 822/1000, train MSE=0.3872
[DeDL/SDL] Epoch 823/1000, train MSE=0.3867
[DeDL/SDL] Epoch 824/1000, train MSE=0.3861
[DeDL/SDL] Epoch 825/1000, train MSE=0.3862
[DeDL/SDL] Epoch 826/1000, train MSE=0.3864
[DeDL/SDL] Epoch 827/1000, train MSE=0.3862
[DeDL/SDL] Epoch 828/1000, train MSE=0.3866
[DeDL/SDL] Epoch 829/1000, train MSE=0.3857
[DeDL/SDL] Epoch 830/1000, train MSE=0.3856
[DeDL/SDL] Epoch 831/1000, train MSE=0.3832
[DeDL/SDL] Epoch 832/1000, train MSE=0.3821
[DeDL/SDL] Epoch 833/1000, train MSE=0.3824
[DeDL/SDL] Epoch 834/1000, train MSE=0.3833
[DeDL/SDL] Epoch 835/1000, train MSE=0.3834
[DeDL/SDL] Epoch 836/1000, train MSE=0.3816
[DeDL/SDL] Epoch 837/1000, train MSE=0.3824
[DeDL/SDL] Epoch 838/1000, train MSE=0.3797
[DeDL/SDL] Epoch 839/1000, train MSE=0.3799
[DeDL/SDL] Epoch 840/1000, train MSE=0.3815
[DeDL/SDL] Epoch 841/1000, train MSE=0.3786
[DeDL/SDL] Epoch 842/1000, train MSE=0.3783
[DeDL/SDL] Epoch 843/1000, train MSE=0.3802
[DeDL/SDL] Epoch 844/1000, train MSE=0.3787
[DeDL/SDL] Epoch 845/1000, train MSE=0.3768
[DeDL/SDL] Epoch 846/1000, train MSE=0.3775
[DeDL/SDL] Epoch 847/1000, train MSE=0.3762
[DeDL/SDL] Epoch 848/1000, train MSE=0.3752
[DeDL/SDL] Epoch 849/1000, train MSE=0.3750
[DeDL/SDL] Epoch 850/1000, train MSE=0.3747
[DeDL/SDL] Epoch 851/1000, train MSE=0.3745
[DeDL/SDL] Epoch 852/1000, train MSE=0.3754
[DeDL/SDL] Epoch 853/1000, train MSE=0.3748
[DeDL/SDL] Epoch 854/1000, train MSE=0.3723
[DeDL/SDL] Epoch 855/1000, train MSE=0.3729
[DeDL/SDL] Epoch 856/1000, train MSE=0.3718
[DeDL/SDL] Epoch 857/1000, train MSE=0.3703
[DeDL/SDL] Epoch 858/1000, train MSE=0.3686
[DeDL/SDL] Epoch 859/1000, train MSE=0.3687
[DeDL/SDL] Epoch 860/1000, train MSE=0.3691
[DeDL/SDL] Epoch 861/1000, train MSE=0.3716
[DeDL/SDL] Epoch 862/1000, train MSE=0.3743
[DeDL/SDL] Epoch 863/1000, train MSE=0.3675
[DeDL/SDL] Epoch 864/1000, train MSE=0.3673
[DeDL/SDL] Epoch 865/1000, train MSE=0.3647
[DeDL/SDL] Epoch 866/1000, train MSE=0.3649
[DeDL/SDL] Epoch 867/1000, train MSE=0.3632
[DeDL/SDL] Epoch 868/1000, train MSE=0.3627
[DeDL/SDL] Epoch 869/1000, train MSE=0.3638
[DeDL/SDL] Epoch 870/1000, train MSE=0.3612
[DeDL/SDL] Epoch 871/1000, train MSE=0.3596
[DeDL/SDL] Epoch 872/1000, train MSE=0.3593
[DeDL/SDL] Epoch 873/1000, train MSE=0.3579
[DeDL/SDL] Epoch 874/1000, train MSE=0.3567
[DeDL/SDL] Epoch 875/1000, train MSE=0.3579
[DeDL/SDL] Epoch 876/1000, train MSE=0.3565
[DeDL/SDL] Epoch 877/1000, train MSE=0.3557
[DeDL/SDL] Epoch 878/1000, train MSE=0.3591
[DeDL/SDL] Epoch 879/1000, train MSE=0.3571
[DeDL/SDL] Epoch 880/1000, train MSE=0.3580
[DeDL/SDL] Epoch 881/1000, train MSE=0.3542
[DeDL/SDL] Epoch 882/1000, train MSE=0.3514
[DeDL/SDL] Epoch 883/1000, train MSE=0.3495
[DeDL/SDL] Epoch 884/1000, train MSE=0.3486
[DeDL/SDL] Epoch 885/1000, train MSE=0.3470
[DeDL/SDL] Epoch 886/1000, train MSE=0.3473
[DeDL/SDL] Epoch 887/1000, train MSE=0.3459
[DeDL/SDL] Epoch 888/1000, train MSE=0.3473
[DeDL/SDL] Epoch 889/1000, train MSE=0.3451
[DeDL/SDL] Epoch 890/1000, train MSE=0.3425
[DeDL/SDL] Epoch 891/1000, train MSE=0.3413
[DeDL/SDL] Epoch 892/1000, train MSE=0.3418
[DeDL/SDL] Epoch 893/1000, train MSE=0.3423
[DeDL/SDL] Epoch 894/1000, train MSE=0.3415
[DeDL/SDL] Epoch 895/1000, train MSE=0.3379
[DeDL/SDL] Epoch 896/1000, train MSE=0.3369
[DeDL/SDL] Epoch 897/1000, train MSE=0.3343
[DeDL/SDL] Epoch 898/1000, train MSE=0.3338
[DeDL/SDL] Epoch 899/1000, train MSE=0.3313
[DeDL/SDL] Epoch 900/1000, train MSE=0.3330
[DeDL/SDL] Epoch 901/1000, train MSE=0.3308
[DeDL/SDL] Epoch 902/1000, train MSE=0.3301
[DeDL/SDL] Epoch 903/1000, train MSE=0.3301
[DeDL/SDL] Epoch 904/1000, train MSE=0.3339
[DeDL/SDL] Epoch 905/1000, train MSE=0.3337
[DeDL/SDL] Epoch 906/1000, train MSE=0.3302
[DeDL/SDL] Epoch 907/1000, train MSE=0.3256
[DeDL/SDL] Epoch 908/1000, train MSE=0.3240
[DeDL/SDL] Epoch 909/1000, train MSE=0.3263
[DeDL/SDL] Epoch 910/1000, train MSE=0.3214
[DeDL/SDL] Epoch 911/1000, train MSE=0.3206
[DeDL/SDL] Epoch 912/1000, train MSE=0.3183
[DeDL/SDL] Epoch 913/1000, train MSE=0.3163
[DeDL/SDL] Epoch 914/1000, train MSE=0.3155
[DeDL/SDL] Epoch 915/1000, train MSE=0.3141
[DeDL/SDL] Epoch 916/1000, train MSE=0.3127
[DeDL/SDL] Epoch 917/1000, train MSE=0.3127
[DeDL/SDL] Epoch 918/1000, train MSE=0.3112
[DeDL/SDL] Epoch 919/1000, train MSE=0.3094
[DeDL/SDL] Epoch 920/1000, train MSE=0.3080
[DeDL/SDL] Epoch 921/1000, train MSE=0.3064
[DeDL/SDL] Epoch 922/1000, train MSE=0.3054
[DeDL/SDL] Epoch 923/1000, train MSE=0.3060
[DeDL/SDL] Epoch 924/1000, train MSE=0.3053
[DeDL/SDL] Epoch 925/1000, train MSE=0.3018
[DeDL/SDL] Epoch 926/1000, train MSE=0.3019
[DeDL/SDL] Epoch 927/1000, train MSE=0.3003
[DeDL/SDL] Epoch 928/1000, train MSE=0.2992
[DeDL/SDL] Epoch 929/1000, train MSE=0.2985
[DeDL/SDL] Epoch 930/1000, train MSE=0.2965
